CODREG;REG;CODDEP;CODCAN;CAN;NBCOM;PMUN;PTOT
27;Bourgogne-Franche-Comté;21;17;Ladoix-Serrigny;38;20192;20821
27;Bourgogne-Franche-Comté;21;18;Longvic;26;24104;24616
27;Bourgogne-Franche-Comté;21;19;Montbard;57;17737;18139
27;Bourgogne-Franche-Comté;21;20;Nuits-Saint-Georges;34;20717;21182
27;Bourgogne-Franche-Comté;21;21;Saint-Apollinaire;37;27491;27960
27;Bourgogne-Franche-Comté;21;22;Semur-en-Auxois;88;20980;21763
27;Bourgogne-Franche-Comté;21;23;Talant;34;25318;25778
53;Bretagne;22;01;Bégard;23;21784;22286
53;Bretagne;22;02;Broons;26;23878;24626
53;Bretagne;22;03;Callac;28;17724;18023
53;Bretagne;22;04;Dinan;5;23728;24574
53;Bretagne;22;05;Guingamp;9;26610;27883
53;Bretagne;22;06;Lamballe-Armor;10;24653;25316
53;Bretagne;22;07;Lannion;3;23810;24828
53;Bretagne;22;08;Lanvallay;17;21222;21735
53;Bretagne;22;09;Loudéac;10;18449;19029
53;Bretagne;22;10;Guerlédan;22;18851;19301
53;Bretagne;22;11;Paimpol;10;19062;19707
53;Bretagne;22;12;Perros-Guirec;9;25449;26260
53;Bretagne;22;13;Plaintel;9;19699;20215
53;Bretagne;22;14;Plancoët;18;19166;19595
53;Bretagne;22;15;Plélo;22;26039;26702
53;Bretagne;22;16;Plénée-Jugon;11;19432;19808
53;Bretagne;22;17;Pléneuf-Val-André;15;26269;26834
53;Bretagne;22;18;Plérin;3;23961;24663
53;Bretagne;22;19;Pleslin-Trigavou;9;19891;20399
53;Bretagne;22;20;Plestin-les-Grèves;17;21036;21536
53;Bretagne;22;21;Ploufragan;5;23231;23812
53;Bretagne;22;22;Plouha;17;26744;27497
53;Bretagne;22;23;Rostrenen;27;20231;21032
53;Bretagne;22;24;Saint-Brieuc-1;1;21817;22496
53;Bretagne;22;25;Saint-Brieuc-2;1;22349;23106
53;Bretagne;22;26;Trégueux;4;25517;26138
53;Bretagne;22;27;Tréguier;19;23038;24328
75;Nouvelle-Aquitaine;23;01;Ahun;27;6953;7293
75;Nouvelle-Aquitaine;23;02;Aubusson;21;8910;9179
75;Nouvelle-Aquitaine;23;03;Auzances;35;7679;7811
75;Nouvelle-Aquitaine;23;04;Bonnat;17;7214;7331
75;Nouvelle-Aquitaine;23;05;Bourganeuf;16;6168;6456
75;Nouvelle-Aquitaine;23;06;Boussac;17;6172;6252
75;Nouvelle-Aquitaine;23;07;Dun-le-Palestel;17;7488;7682
75;Nouvelle-Aquitaine;23;08;Évaux-les-Bains;17;6021;6117
75;Nouvelle-Aquitaine;23;09;Felletin;19;6434;6726
75;Nouvelle-Aquitaine;23;10;Gouzon;25;9319;9449
75;Nouvelle-Aquitaine;23;11;Le Grand-Bourg;16;6817;6964
75;Nouvelle-Aquitaine;23;12;Guéret-1;5;9306;9506
75;Nouvelle-Aquitaine;23;13;Guéret-2;7;9172;9740
75;Nouvelle-Aquitaine;23;14;Saint-Vaury;11;9378;9663
75;Nouvelle-Aquitaine;23;15;La Souterraine;7;8964;9285
75;Nouvelle-Aquitaine;24;01;Bergerac-1;1;17882;18427
75;Nouvelle-Aquitaine;24;02;Bergerac-2;10;18078;18464
75;Nouvelle-Aquitaine;24;03;Brantôme en Périgord;27;16503;16809
75;Nouvelle-Aquitaine;24;04;Coulounieix-Chamiers;4;17253;17756
75;Nouvelle-Aquitaine;24;05;Le Haut-Périgord Noir;31;14015;14275
75;Nouvelle-Aquitaine;24;06;Isle-Loue-Auvézère;29;14564;14889
75;Nouvelle-Aquitaine;24;07;Isle-Manoire;7;20293;20851
75;Nouvelle-Aquitaine;24;08;Lalinde;46;17995;18351
75;Nouvelle-Aquitaine;24;09;Montpon-Ménestérol;15;19034;19305
75;Nouvelle-Aquitaine;24;10;Pays de la Force;14;17835;18180
75;Nouvelle-Aquitaine;24;11;Pays de Montaigne et Gurson;20;14758;15010
75;Nouvelle-Aquitaine;24;12;Périgord Central;33;14848;15104
75;Nouvelle-Aquitaine;24;13;Périgord Vert Nontronnais;28;15072;15399
75;Nouvelle-Aquitaine;24;14;Périgueux-1;1;15144;15988
75;Nouvelle-Aquitaine;24;15;Périgueux-2;1;14111;14835
75;Nouvelle-Aquitaine;24;16;Ribérac;33;14214;14656
75;Nouvelle-Aquitaine;24;17;Saint-Astier;11;17200;17513
75;Nouvelle-Aquitaine;24;18;Sarlat-la-Canéda;13;16106;16664
75;Nouvelle-Aquitaine;24;19;Sud-Bergeracois;39;15257;15823
75;Nouvelle-Aquitaine;24;20;Terrasson-Lavilledieu;24;19555;20004
75;Nouvelle-Aquitaine;24;21;Thiviers;23;15631;16065
75;Nouvelle-Aquitaine;24;22;Trélissac;8;17511;17917
75;Nouvelle-Aquitaine;24;23;Vallée Dordogne;44;17692;18119
75;Nouvelle-Aquitaine;24;24;Vallée de l'Isle;21;17128;17431
75;Nouvelle-Aquitaine;24;25;Vallée de l'Homme;24;15128;15463
27;Bourgogne-Franche-Comté;25;01;Audincourt;9;29503;30045
27;Bourgogne-Franche-Comté;25;02;Baume-les-Dames;96;28602;29311
27;Bourgogne-Franche-Comté;25;03;Bavans;71;30629;31326
27;Bourgogne-Franche-Comté;25;04;Besançon-1;7;32180;33052
27;Bourgogne-Franche-Comté;25;05;Besançon-2;12;30217;30975
27;Bourgogne-Franche-Comté;25;06;Besançon-3;5;29919;30881
27;Bourgogne-Franche-Comté;25;07;Besançon-4;7;31054;31635
27;Bourgogne-Franche-Comté;25;08;Besançon-5;16;28709;29436
27;Bourgogne-Franche-Comté;25;09;Besançon-6;11;30498;31318
27;Bourgogne-Franche-Comté;25;10;Bethoncourt;11;30562;31041
27;Bourgogne-Franche-Comté;25;11;Frasne;47;26161;27030
27;Bourgogne-Franche-Comté;25;12;Maîche;51;24324;24835
27;Bourgogne-Franche-Comté;25;13;Montbéliard;4;30567;31246
27;Bourgogne-Franche-Comté;25;14;Morteau;25;27736;28719
27;Bourgogne-Franche-Comté;25;15;Ornans;60;26460;27080
27;Bourgogne-Franche-Comté;25;16;Pontarlier;10;28131;29265
27;Bourgogne-Franche-Comté;25;17;Saint-Vit;61;24775;25228
27;Bourgogne-Franche-Comté;25;18;Valdahon;58;26594;27282
27;Bourgogne-Franche-Comté;25;19;Valentigney;15;28588;29175
84;Auvergne-Rhône-Alpes;26;01;Bourg-de-Péage;3;29248;29937
84;Auvergne-Rhône-Alpes;26;02;Crest;28;29266;30089
84;Auvergne-Rhône-Alpes;26;03;Dieulefit;44;23811;24501
84;Auvergne-Rhône-Alpes;26;04;Le Diois;62;14495;14913
84;Auvergne-Rhône-Alpes;26;05;Drôme des collines;31;27906;29122
84;Auvergne-Rhône-Alpes;26;06;Grignan;21;22449;22929
84;Auvergne-Rhône-Alpes;26;07;Loriol-sur-Drôme;8;27166;27685
84;Auvergne-Rhône-Alpes;26;08;Montélimar-1;6;28306;29167
84;Auvergne-Rhône-Alpes;26;09;Montélimar-2;5;26599;27263
84;Auvergne-Rhône-Alpes;26;10;Nyons et Baronnies;73;22529;23073
84;Auvergne-Rhône-Alpes;26;11;Romans-sur-Isère;9;30700;31223
84;Auvergne-Rhône-Alpes;26;12;Saint-Vallier;13;27737;28291
84;Auvergne-Rhône-Alpes;26;13;Tain-l'Hermitage;14;28358;29118
84;Auvergne-Rhône-Alpes;26;14;Le Tricastin;8;29665;30580
84;Auvergne-Rhône-Alpes;26;15;Valence-1;3;31728;32426
84;Auvergne-Rhône-Alpes;26;16;Valence-2;4;31030;31851
84;Auvergne-Rhône-Alpes;26;17;Valence-3;5;32471;33206
84;Auvergne-Rhône-Alpes;26;18;Valence-4;1;27710;28180
84;Auvergne-Rhône-Alpes;26;19;Vercors-Monts du Matin;30;26535;27230
28;Normandie;27;01;Les Andelys;26;27309;27899
28;Normandie;27;02;Bernay;17;23705;24394
28;Normandie;27;03;Beuzeville;61;31908;32376
28;Normandie;27;04;Bourg-Achard;29;23437;23883
28;Normandie;27;05;Grand Bourgtheroulde;25;28866;29347
28;Normandie;27;06;Breteuil;42;23875;24362
28;Normandie;27;07;Brionne;41;25485;25998
28;Normandie;27;08;Conches-en-Ouche;29;21211;21653
28;Normandie;27;09;Évreux-1;3;24382;25310
28;Normandie;27;10;Évreux-2;12;28248;28785
28;Normandie;27;11;Évreux-3;16;23062;23530
28;Normandie;27;12;Gaillon;17;29061;29632
28;Normandie;27;13;Gisors;34;31097;31636
28;Normandie;27;14;Louviers;7;24565;25071
28;Normandie;27;15;Le Neubourg;43;22922;23515
28;Normandie;27;16;Pacy-sur-Eure;34;29037;29837
28;Normandie;27;17;Pont-Audemer;26;27656;28371
28;Normandie;27;18;Pont-de-l'Arche;20;23818;24189
28;Normandie;27;19;Romilly-sur-Andelle;35;21740;22058
28;Normandie;27;20;Saint-André-de-l'Eure;32;31224;31782
28;Normandie;27;21;Val-de-Reuil;8;20522;20968
28;Normandie;27;22;Verneuil d'Avre et d'Iton;28;28271;29192
28;Normandie;27;23;Vernon;4;28267;28978
24;Centre-Val de Loire;28;01;Anet;25;24937;25525
24;Centre-Val de Loire;28;02;Auneau;32;25680;26152
24;Centre-Val de Loire;28;03;Brou;24;22867;23356
24;Centre-Val de Loire;28;04;Chartres-1;12;29929;30672
24;Centre-Val de Loire;28;05;Chartres-2;15;27949;28788
24;Centre-Val de Loire;28;06;Chartres-3;5;30741;31633
24;Centre-Val de Loire;28;07;Châteaudun;25;31579;32519
24;Centre-Val de Loire;28;08;Dreux-1;13;30111;30553
24;Centre-Val de Loire;28;09;Dreux-2;14;30819;31387
24;Centre-Val de Loire;28;10;Épernon;23;33739;34409
24;Centre-Val de Loire;28;11;Illiers-Combray;40;26876;27725
24;Centre-Val de Loire;28;12;Lucé;6;27379;28043
24;Centre-Val de Loire;28;13;Nogent-le-Rotrou;30;27699;28586
24;Centre-Val de Loire;28;14;Saint-Lubin-des-Joncherets;47;32854;33410
24;Centre-Val de Loire;28;15;Les Villages Vovéens;57;28284;28780
53;Bretagne;29;01;Brest-1;1;31362;31818
53;Bretagne;29;02;Brest-2;1;35675;36197
53;Bretagne;29;03;Brest-3;2;32373;33044
53;Bretagne;29;04;Brest-4;4;35476;36096
53;Bretagne;29;05;Brest-5;1;36087;37071
53;Bretagne;29;06;Briec;18;27751;28520
53;Bretagne;29;07;Carhaix-Plouguer;23;26341;27454
53;Bretagne;29;08;Concarneau;6;38859;40198
53;Bretagne;29;09;Crozon;18;31981;33149
53;Bretagne;29;10;Douarnenez;16;33701;34586
53;Bretagne;29;11;Fouesnant;8;37343;38570
53;Bretagne;29;12;Guipavas;3;40183;41140
53;Bretagne;29;13;Landerneau;9;29046;29919
53;Bretagne;29;14;Landivisiau;19;33303;34162
53;Bretagne;29;15;Lesneven;17;36170;37031
53;Bretagne;29;16;Moëlan-sur-Mer;8;36080;36976
53;Bretagne;29;17;Morlaix;10;36126;37171
53;Bretagne;29;18;Plabennec;13;41452;42362
53;Bretagne;29;19;Plonéour-Lanvern;16;29915;30656
53;Bretagne;29;20;Plouigneau;16;28398;29391
53;Bretagne;29;21;Pont-de-Buis-lès-Quimerch;17;27714;28417
53;Bretagne;29;22;Pont-l'Abbé;6;26229;27068
53;Bretagne;29;23;Quimper-1;7;40736;42096
53;Bretagne;29;24;Quimper-2;1;39387;40886
53;Bretagne;29;25;Quimperlé;11;32572;33508
53;Bretagne;29;26;Saint-Pol-de-Léon;14;31636;32549
53;Bretagne;29;27;Saint-Renan;17;41283;42199
94;Corse;2A;01;Ajaccio-1;1;17145;17317
94;Corse;2A;02;Ajaccio-2;1;14139;14312
94;Corse;2A;03;Ajaccio-3;1;17404;17583
94;Corse;2A;04;Ajaccio-4;1;14065;14254
94;Corse;2A;05;Ajaccio-5;4;18109;18422
94;Corse;2A;06;Bavella;6;13881;14091
94;Corse;2A;07;Grand Sud;8;14009;14245
94;Corse;2A;08;Gravona-Prunelli;15;16892;17175
94;Corse;2A;09;Sartenais-Valinco;25;11594;11819
94;Corse;2A;10;Sevi-Sorru-Cinarca;33;7615;7735
94;Corse;2A;11;Taravo-Ornano;34;15961;16229
94;Corse;2B;01;Bastia-1;2;13172;13380
94;Corse;2B;02;Bastia-2;1;13392;13581
94;Corse;2B;03;Bastia-3;1;15267;15325
94;Corse;2B;04;Bastia-4;2;15515;15885
94;Corse;2B;05;Biguglia-Nebbio;14;14196;14399
94;Corse;2B;06;Borgo;3;15502;15735
94;Corse;2B;07;Calvi;14;12641;12850
94;Corse;2B;08;Cap Corse;22;12663;12918
94;Corse;2B;09;Casinca-Fumalto;25;12703;12842
94;Corse;2B;10;Castagniccia;37;10396;10531
94;Corse;2B;11;Corte;8;9740;9888
94;Corse;2B;12;Fiumorbo-Castello;14;9043;9174
94;Corse;2B;13;Ghisonaccia;20;9622;9725
94;Corse;2B;14;Golo-Morosaglia;55;8724;8819
94;Corse;2B;15;L'île-Rousse;21;10311;10526
76;Occitanie;30;01;Aigues-Mortes;7;35340;35779
76;Occitanie;30;02;Alès-1;8;32852;33581
76;Occitanie;30;03;Alès-2;15;32047;32523
76;Occitanie;30;04;Alès-3;14;28438;28917
76;Occitanie;30;05;Bagnols-sur-Cèze;11;28730;29353
76;Occitanie;30;06;Beaucaire;7;37051;37463
76;Occitanie;30;07;Calvisson;28;36486;37075
76;Occitanie;30;08;La Grand-Combe;28;21123;21602
76;Occitanie;30;09;Marguerittes;7;38054;38848
76;Occitanie;30;10;Nîmes-1;1;36883;37563
76;Occitanie;30;11;Nîmes-2;1;36720;37165
76;Occitanie;30;12;Nîmes-3;1;36355;36883
76;Occitanie;30;13;Nîmes-4;1;36976;37580
76;Occitanie;30;14;Pont-Saint-Esprit;24;26457;27002
76;Occitanie;30;15;Quissac;44;27477;27927
76;Occitanie;30;16;Redessan;21;33475;34171
76;Occitanie;30;17;Roquemaure;11;27144;27666
76;Occitanie;30;18;Rousson;29;31730;32266
76;Occitanie;30;19;Saint-Gilles;9;37302;37926
76;Occitanie;30;20;Uzès;31;32450;33322
76;Occitanie;30;21;Vauvert;10;41198;41688
76;Occitanie;30;22;Le Vigan;44;22044;22640
76;Occitanie;30;23;Villeneuve-lès-Avignon;5;35125;36111
76;Occitanie;31;01;Auterive;47;54201;55162
76;Occitanie;31;02;Bagnères-de-Luchon;131;33332;34489
76;Occitanie;31;03;Blagnac;6;56978;57934
76;Occitanie;31;04;Castanet-Tolosan;15;48045;49286
76;Occitanie;31;05;Castelginest;10;58059;58714
76;Occitanie;31;06;Cazères;91;43920;44797
76;Occitanie;31;07;Escalquens;35;45959;46974
76;Occitanie;31;08;Léguevin;35;57156;58485
76;Occitanie;31;09;Muret;9;57005;58108
76;Occitanie;31;10;Pechbonnieu;26;43832;44786
76;Occitanie;31;11;Plaisance-du-Touch;10;50591;51781
76;Occitanie;31;12;Portet-sur-Garonne;12;51575;52409
76;Occitanie;31;13;Revel;59;42118;43064
76;Occitanie;31;14;Saint-Gaudens;61;35290;36290
76;Occitanie;31;15;Toulouse-1;1;59515;60220
76;Occitanie;31;16;Toulouse-2;1;57537;57979
76;Occitanie;31;17;Toulouse-3;1;52164;52811
76;Occitanie;31;18;Toulouse-4;1;52627;53163
76;Occitanie;31;19;Toulouse-5;1;46260;46538
76;Occitanie;31;20;Toulouse-6;1;57395;57814
76;Occitanie;31;21;Toulouse-7;4;61048;61945
76;Occitanie;31;22;Toulouse-8;2;77104;77887
76;Occitanie;31;23;Toulouse-9;3;57199;57959
76;Occitanie;31;24;Toulouse-10;10;60012;61124
76;Occitanie;31;25;Toulouse-11;2;51926;52589
76;Occitanie;31;26;Tournefeuille;3;58975;60001
76;Occitanie;31;27;Villemur-sur-Tarn;19;45934;46718
76;Occitanie;32;01;Adour-Gersoise;34;9659;10030
76;Occitanie;32;02;Armagnac-Ténarèze;15;10432;10655
76;Occitanie;32;03;Astarac-Gimone;43;9211;9745
76;Occitanie;32;04;Auch-1;6;11096;11836
76;Occitanie;32;05;Auch-2;14;10260;10728
76;Occitanie;32;06;Auch-3;10;12246;12498
76;Occitanie;32;07;Baïse-Armagnac;15;11478;11778
76;Occitanie;32;08;Fezensac;33;9067;9252
76;Occitanie;32;09;Fleurance-Lomagne;33;12952;13336
76;Occitanie;32;10;Gascogne-Auscitaine;22;9384;9662
76;Occitanie;32;11;Gimone-Arrats;36;13802;14198
76;Occitanie;32;12;Grand-Bas-Armagnac;40;13420;13833
76;Occitanie;32;13;L'Isle-Jourdain;10;15835;16230
76;Occitanie;32;14;Lectoure-Lomagne;26;9549;10062
76;Occitanie;32;15;Mirande-Astarac;43;12394;12932
76;Occitanie;32;16;Pardiac-Rivière-Basse;43;9465;9812
76;Occitanie;32;17;Val de Save;40;11569;11875
75;Nouvelle-Aquitaine;33;01;Andernos-les-Bains;6;54505;55475
75;Nouvelle-Aquitaine;33;02;Bordeaux-1;1;45648;46116
75;Nouvelle-Aquitaine;33;03;Bordeaux-2;1;49572;50677
75;Nouvelle-Aquitaine;33;04;Bordeaux-3;1;48167;48991
75;Nouvelle-Aquitaine;33;05;Bordeaux-4;1;63000;63540
75;Nouvelle-Aquitaine;33;06;Bordeaux-5;1;53422;53923
75;Nouvelle-Aquitaine;33;07;Le Bouscat;2;43869;44354
75;Nouvelle-Aquitaine;33;08;La Brède;13;46038;47130
75;Nouvelle-Aquitaine;33;09;Cenon;3;47801;48226
75;Nouvelle-Aquitaine;33;10;Les Coteaux de Dordogne;51;37407;38018
75;Nouvelle-Aquitaine;33;11;Créon;23;51487;52416
75;Nouvelle-Aquitaine;33;12;L'Entre-Deux-Mers;57;38252;38993
75;Nouvelle-Aquitaine;33;13;L'Estuaire;38;41778;42553
75;Nouvelle-Aquitaine;33;14;Gujan-Mestras;4;47133;47983
75;Nouvelle-Aquitaine;33;15;Les Landes des Graves;25;47872;48599
75;Nouvelle-Aquitaine;33;16;Le Libournais-Fronsadais;24;55042;56032
75;Nouvelle-Aquitaine;33;17;Lormont;5;45273;45814
75;Nouvelle-Aquitaine;33;18;Mérignac-1;2;51411;51998
75;Nouvelle-Aquitaine;33;19;Mérignac-2;3;51012;51676
75;Nouvelle-Aquitaine;33;20;Le Nord-Gironde;26;54272;54971
75;Nouvelle-Aquitaine;33;21;Le Nord-Libournais;38;48702;49545
75;Nouvelle-Aquitaine;33;22;Le Nord-Médoc;28;41427;42064
75;Nouvelle-Aquitaine;33;23;Pessac-1;3;56313;57109
75;Nouvelle-Aquitaine;33;24;Pessac-2;2;58353;58998
75;Nouvelle-Aquitaine;33;25;Les Portes du Médoc;5;61511;62659
75;Nouvelle-Aquitaine;33;26;La Presqu'île;9;53400;53974
75;Nouvelle-Aquitaine;33;27;Le Réolais et Les Bastides;89;45562;46419
75;Nouvelle-Aquitaine;33;28;Saint-Médard-en-Jalles;3;50347;51218
75;Nouvelle-Aquitaine;33;29;Le Sud-Gironde;50;41035;42102
75;Nouvelle-Aquitaine;33;30;Le Sud-Médoc;22;56089;56847
75;Nouvelle-Aquitaine;33;31;Talence;2;50992;52042
75;Nouvelle-Aquitaine;33;32;La Teste-de-Buch;2;37345;38039
75;Nouvelle-Aquitaine;33;33;Villenave-d'Ornon;2;62354;62899
76;Occitanie;34;01;Agde;5;51152;51866
76;Occitanie;34;02;Béziers-1;6;41331;42014
76;Occitanie;34;03;Béziers-2;3;42903;43444
76;Occitanie;34;04;Béziers-3;9;46984;47922
76;Occitanie;34;05;Cazouls-lès-Béziers;28;43166;43948
76;Occitanie;34;06;Clermont-l'Hérault;40;44925;45863
76;Occitanie;34;07;Le Crès;11;46488;47202
76;Occitanie;34;08;Frontignan;6;46585;47099
76;Occitanie;34;09;Gignac;28;41070;41785
76;Occitanie;34;10;Lattes;5;54389;55040
76;Occitanie;34;11;Lodève;54;37043;37907
76;Occitanie;34;12;Lunel;14;51191;51849
76;Occitanie;34;13;Mauguio;8;45099;45579
76;Occitanie;34;14;Mèze;18;41920;42581
76;Occitanie;34;15;Montpellier-1;2;54469;54895
76;Occitanie;34;16;Montpellier-2;1;55457;55930
76;Occitanie;34;17;Montpellier-3;1;53756;54780
76;Occitanie;34;18;Montpellier-4;1;65377;65781
76;Occitanie;34;19;Montpellier-5;1;53515;54129
76;Occitanie;34;20;Montpellier - Castelnau-le-Lez;5;65297;66541
76;Occitanie;34;21;Pézenas;15;37090;37930
76;Occitanie;34;22;Pignan;8;45006;45564
76;Occitanie;34;23;Saint-Gély-du-Fesc;20;45611;46727
76;Occitanie;34;24;Saint-Pons-de-Thomières;59;34573;35356
76;Occitanie;34;25;Sète;1;44576;45175
53;Bretagne;35;01;Val-Couesnon;24;38102;38788
53;Bretagne;35;02;Bain-de-Bretagne;20;32384;33003
53;Bretagne;35;03;Betton;6;50381;51746
53;Bretagne;35;04;Bruz;5;44149;45147
53;Bretagne;35;05;Châteaugiron;11;43300;44260
53;Bretagne;35;06;Combourg;24;33589;34346
53;Bretagne;35;07;Dol-de-Bretagne;31;44711;45928
53;Bretagne;35;08;Fougères-1;16;32229;33159
53;Bretagne;35;09;Fougères-2;18;33184;33921
53;Bretagne;35;10;La Guerche-de-Bretagne;31;41908;42964
53;Bretagne;35;11;Guichen;15;35329;36084
53;Bretagne;35;12;Janzé;10;42052;42852
53;Bretagne;35;13;Liffré;9;36409;37194
53;Bretagne;35;14;Melesse;15;37919;38683
53;Bretagne;35;15;Montauban-de-Bretagne;22;34752;35597
53;Bretagne;35;16;Montfort-sur-Meu;15;38609;39444
53;Bretagne;35;17;Redon;15;36575;37966
53;Bretagne;35;18;Rennes-1;1;40985;41767
53;Bretagne;35;19;Rennes-2;1;42770;43938
53;Bretagne;35;20;Rennes-3;2;43543;44042
53;Bretagne;35;21;Rennes-4;1;36582;37174
53;Bretagne;35;22;Rennes-5;2;47464;48368
53;Bretagne;35;23;Rennes-6;2;47336;48238
53;Bretagne;35;24;Le Rheu;9;44542;45352
53;Bretagne;35;25;Saint-Malo-1;5;45257;46567
53;Bretagne;35;26;Saint-Malo-2;8;44955;46305
53;Bretagne;35;27;Vitré;22;39839;40977
24;Centre-Val de Loire;36;01;Ardentes;12;17301;17866
24;Centre-Val de Loire;36;02;Argenton-sur-Creuse;20;17746;18203
24;Centre-Val de Loire;36;03;Le Blanc;27;18166;18655
24;Centre-Val de Loire;36;04;Buzançais;20;20251;20760
24;Centre-Val de Loire;36;05;Châteauroux-1;2;16882;17345
24;Centre-Val de Loire;36;06;Châteauroux-2;1;16306;16979
24;Centre-Val de Loire;36;07;Châteauroux-3;1;17802;18374
24;Centre-Val de Loire;36;08;La Châtre;34;15783;16123
24;Centre-Val de Loire;36;09;Issoudun;6;13536;13852
24;Centre-Val de Loire;36;10;Levroux;34;16665;16952
24;Centre-Val de Loire;36;11;Neuvy-Saint-Sépulchre;25;15002;15301
24;Centre-Val de Loire;36;12;Saint-Gaultier;34;16132;16435
24;Centre-Val de Loire;36;13;Valençay;28;17135;17511
24;Centre-Val de Loire;37;01;Amboise;14;27757;28431
24;Centre-Val de Loire;37;02;Ballan-Miré;7;25523;25906
24;Centre-Val de Loire;37;03;Bléré;17;26444;26937
24;Centre-Val de Loire;37;04;Château-Renault;35;38512;39299
24;Centre-Val de Loire;37;05;Chinon;27;35243;36106
24;Centre-Val de Loire;37;06;Descartes;38;24155;24613
24;Centre-Val de Loire;37;07;Joué-lès-Tours;1;38750;39143
24;Centre-Val de Loire;37;08;Langeais;29;35242;35798
24;Centre-Val de Loire;37;09;Loches;28;24793;25697
24;Centre-Val de Loire;37;10;Montlouis-sur-Loire;5;35535;36165
24;Centre-Val de Loire;37;11;Monts;10;37978;38665
24;Centre-Val de Loire;37;12;Saint-Cyr-sur-Loire;5;37490;38638
24;Centre-Val de Loire;37;13;Sainte-Maure-de-Touraine;43;26748;27209
24;Centre-Val de Loire;37;14;Saint-Pierre-des-Corps;2;30973;31560
24;Centre-Val de Loire;37;15;Tours-1;1;41936;42807
24;Centre-Val de Loire;37;16;Tours-2;1;32291;32711
24;Centre-Val de Loire;37;17;Tours-3;1;31185;31969
24;Centre-Val de Loire;37;18;Tours-4;1;32438;32987
24;Centre-Val de Loire;37;19;Vouvray;10;29126;29674
84;Auvergne-Rhône-Alpes;38;01;Bièvre;44;45194;46282
84;Auvergne-Rhône-Alpes;38;02;Bourgoin-Jallieu;14;55429;56686
84;Auvergne-Rhône-Alpes;38;03;Chartreuse-Guiers;23;36052;36834
84;Auvergne-Rhône-Alpes;38;04;Charvieu-Chavagneux;24;57214;58118
84;Auvergne-Rhône-Alpes;38;05;Échirolles;3;47746;48088
84;Auvergne-Rhône-Alpes;38;06;Fontaine-Seyssinet;4;39238;39785
84;Auvergne-Rhône-Alpes;38;07;Fontaine-Vercors;10;38364;39344
84;Auvergne-Rhône-Alpes;38;08;Le Grand-Lemps;30;36938;37708
84;Auvergne-Rhône-Alpes;38;09;Grenoble-1;1;45779;46611
84;Auvergne-Rhône-Alpes;38;10;Grenoble-2;8;47045;47604
84;Auvergne-Rhône-Alpes;38;11;Grenoble-3;1;48685;49419
84;Auvergne-Rhône-Alpes;38;12;Grenoble-4;1;43725;44193
84;Auvergne-Rhône-Alpes;38;13;Le Haut-Grésivaudan;24;43752;44804
84;Auvergne-Rhône-Alpes;38;14;L'Isle-d'Abeau;13;53328;54277
84;Auvergne-Rhône-Alpes;38;15;Matheysine-Trièves;70;29396;30197
84;Auvergne-Rhône-Alpes;38;16;Meylan;8;45304;46696
84;Auvergne-Rhône-Alpes;38;17;Morestel;23;38846;39661
84;Auvergne-Rhône-Alpes;38;18;Le Moyen Grésivaudan;15;44806;46144
84;Auvergne-Rhône-Alpes;38;19;Oisans-Romanche;30;33078;33815
84;Auvergne-Rhône-Alpes;38;20;Le Pont-de-Claix;12;47247;47908
84;Auvergne-Rhône-Alpes;38;21;Roussillon;27;47252;48045
84;Auvergne-Rhône-Alpes;38;22;Saint-Martin-d'Hères;4;48215;48612
84;Auvergne-Rhône-Alpes;38;23;Le Sud Grésivaudan;44;41435;42433
84;Auvergne-Rhône-Alpes;38;24;La Tour-du-Pin;17;37658;38669
84;Auvergne-Rhône-Alpes;38;25;Tullins;13;39096;39811
84;Auvergne-Rhône-Alpes;38;26;La Verpillière;16;46739;47502
84;Auvergne-Rhône-Alpes;38;27;Vienne-1;10;43086;43643
84;Auvergne-Rhône-Alpes;38;28;Vienne-2;18;49681;50694
84;Auvergne-Rhône-Alpes;38;29;Voiron;10;47185;48887
27;Bourgogne-Franche-Comté;39;01;Arbois;36;11707;12205
27;Bourgogne-Franche-Comté;39;02;Authume;45;13796;14174
27;Bourgogne-Franche-Comté;39;03;Bletterans;58;17489;17878
27;Bourgogne-Franche-Comté;39;04;Champagnole;32;16651;17404
27;Bourgogne-Franche-Comté;39;05;Dole-1;5;18709;19343
27;Bourgogne-Franche-Comté;39;06;Dole-2;7;17011;17552
27;Bourgogne-Franche-Comté;39;07;Lons-le-Saunier-1;9;14394;15299
27;Bourgogne-Franche-Comté;39;08;Lons-le-Saunier-2;12;14654;15247
27;Bourgogne-Franche-Comté;39;09;Moirans-en-Montagne;50;14342;14763
27;Bourgogne-Franche-Comté;39;10;Mont-sous-Vaudrey;39;16814;17411
27;Bourgogne-Franche-Comté;39;11;Hauts de Bienne;7;15664;16210
27;Bourgogne-Franche-Comté;39;12;Poligny;42;17372;18214
27;Bourgogne-Franche-Comté;39;13;Saint-Amour;33;13513;13972
27;Bourgogne-Franche-Comté;39;14;Saint-Claude;6;10892;11217
27;Bourgogne-Franche-Comté;39;15;Saint-Laurent-en-Grandvaux;66;16022;16480
27;Bourgogne-Franche-Comté;39;16;Coteaux du Lizon;20;11636;12045
27;Bourgogne-Franche-Comté;39;17;Tavaux;29;18132;18506
75;Nouvelle-Aquitaine;40;01;Adour Armagnac;35;23814;24818
