"ANNEE";"AGE";"SEXE";"POP"
"2040";57;"F";1953
"2040";58;"M";1823
"2040";58;"F";1962
"2040";59;"M";1823
"2040";59;"F";1989
"2040";60;"M";1853
"2040";60;"F";2000
"2040";61;"M";1810
"2040";61;"F";1915
"2040";62;"M";1745
"2040";62;"F";1979
"2040";63;"M";1798
"2040";63;"F";1932
"2040";64;"M";1833
"2040";64;"F";2024
"2040";65;"M";1990
"2040";65;"F";2174
"2040";66;"M";2125
"2040";66;"F";2431
"2040";67;"M";2249
"2040";67;"F";2430
"2040";68;"M";2225
"2040";68;"F";2436
"2040";69;"M";2101
"2040";69;"F";2396
"2040";70;"M";2183
"2040";70;"F";2357
"2040";71;"M";2073
"2040";71;"F";2298
"2040";72;"M";2057
"2040";72;"F";2309
"2040";73;"M";2175
"2040";73;"F";2434
"2040";74;"M";2092
"2040";74;"F";2404
"2040";75;"M";2030
"2040";75;"F";2347
"2040";76;"M";1945
"2040";76;"F";2384
"2040";77;"M";1886
"2040";77;"F";2242
"2040";78;"M";1918
"2040";78;"F";2285
"2040";79;"M";1806
"2040";79;"F";2256
"2040";80;"M";1710
"2040";80;"F";2207
"2040";81;"M";1584
"2040";81;"F";2141
"2040";82;"M";1552
"2040";82;"F";2152
"2040";83;"M";1480
"2040";83;"F";1987
"2040";84;"M";1387
"2040";84;"F";1935
"2040";85;"M";1281
"2040";85;"F";1958
"2040";86;"M";1213
"2040";86;"F";1733
"2040";87;"M";1077
"2040";87;"F";1738
"2040";88;"M";1017
"2040";88;"F";1602
"2040";89;"M";935
"2040";89;"F";1509
"2040";90;"M";838
"2040";90;"F";1446
"2040";91;"M";710
"2040";91;"F";1264
"2040";92;"M";594
"2040";92;"F";1110
"2040";93;"M";466
"2040";93;"F";934
"2040";94;"M";274
"2040";94;"F";621
"2040";95;"M";214
"2040";95;"F";517
"2040";96;"M";157
"2040";96;"F";397
"2040";97;"M";113
"2040";97;"F";307
"2040";98;"M";68
"2040";98;"F";221
"2040";99;"M";138
"2040";99;"F";644
"2041";0;"M";1358
"2041";0;"F";1292
"2041";1;"M";1353
"2041";1;"F";1300
"2041";2;"M";1373
"2041";2;"F";1316
"2041";3;"M";1366
"2041";3;"F";1352
"2041";4;"M";1389
"2041";4;"F";1356
"2041";5;"M";1385
"2041";5;"F";1355
"2041";6;"M";1387
"2041";6;"F";1358
"2041";7;"M";1406
"2041";7;"F";1386
"2041";8;"M";1426
"2041";8;"F";1408
"2041";9;"M";1433
"2041";9;"F";1426
"2041";10;"M";1452
"2041";10;"F";1423
"2041";11;"M";1487
"2041";11;"F";1451
"2041";12;"M";1497
"2041";12;"F";1443
"2041";13;"M";1507
"2041";13;"F";1450
"2041";14;"M";1507
"2041";14;"F";1459
"2041";15;"M";1517
"2041";15;"F";1472
"2041";16;"M";1532
"2041";16;"F";1467
"2041";17;"M";1547
"2041";17;"F";1491
"2041";18;"M";1464
"2041";18;"F";1311
"2041";19;"M";1443
"2041";19;"F";1267
"2041";20;"M";1441
"2041";20;"F";1245
"2041";21;"M";1490
"2041";21;"F";1342
"2041";22;"M";1582
"2041";22;"F";1316
"2041";23;"M";1627
"2041";23;"F";1370
"2041";24;"M";1653
"2041";24;"F";1414
"2041";25;"M";1664
"2041";25;"F";1387
"2041";26;"M";1668
"2041";26;"F";1451
"2041";27;"M";1664
"2041";27;"F";1469
"2041";28;"M";1695
"2041";28;"F";1495
"2041";29;"M";1671
"2041";29;"F";1524
"2041";30;"M";1711
"2041";30;"F";1549
"2041";31;"M";1670
"2041";31;"F";1571
"2041";32;"M";1685
"2041";32;"F";1564
"2041";33;"M";1684
"2041";33;"F";1563
"2041";34;"M";1729
"2041";34;"F";1600
"2041";35;"M";1710
"2041";35;"F";1568
"2041";36;"M";1709
"2041";36;"F";1569
"2041";37;"M";1702
"2041";37;"F";1582
"2041";38;"M";1736
"2041";38;"F";1574
"2041";39;"M";1764
"2041";39;"F";1618
"2041";40;"M";1831
"2041";40;"F";1665
"2041";41;"M";1723
"2041";41;"F";1568
"2041";42;"M";1715
"2041";42;"F";1597
"2041";43;"M";1636
"2041";43;"F";1562
"2041";44;"M";1651
"2041";44;"F";1582
"2041";45;"M";1644
"2041";45;"F";1586
"2041";46;"M";1588
"2041";46;"F";1584
"2041";47;"M";1549
"2041";47;"F";1554
"2041";48;"M";1632
"2041";48;"F";1630
"2041";49;"M";1679
"2041";49;"F";1676
"2041";50;"M";1705
"2041";50;"F";1747
"2041";51;"M";1705
"2041";51;"F";1732
"2041";52;"M";1696
"2041";52;"F";1740
"2041";53;"M";1688
"2041";53;"F";1775
"2041";54;"M";1704
"2041";54;"F";1879
"2041";55;"M";1736
"2041";55;"F";1817
"2041";56;"M";1733
"2041";56;"F";1796
"2041";57;"M";1759
"2041";57;"F";1827
"2041";58;"M";1821
"2041";58;"F";1970
"2041";59;"M";1837
"2041";59;"F";1976
"2041";60;"M";1832
"2041";60;"F";2024
"2041";61;"M";1875
"2041";61;"F";2035
"2041";62;"M";1828
"2041";62;"F";1926
"2041";63;"M";1757
"2041";63;"F";1988
"2041";64;"M";1808
"2041";64;"F";1931
"2041";65;"M";1832
"2041";65;"F";2051
"2041";66;"M";1980
"2041";66;"F";2180
"2041";67;"M";2128
"2041";67;"F";2428
"2041";68;"M";2231
"2041";68;"F";2413
"2041";69;"M";2199
"2041";69;"F";2442
"2041";70;"M";2086
"2041";70;"F";2376
"2041";71;"M";2164
"2041";71;"F";2336
"2041";72;"M";2068
"2041";72;"F";2293
"2041";73;"M";2029
"2041";73;"F";2299
"2041";74;"M";2128
"2041";74;"F";2417
"2041";75;"M";2056
"2041";75;"F";2387
"2041";76;"M";1982
"2041";76;"F";2316
"2041";77;"M";1911
"2041";77;"F";2348
"2041";78;"M";1843
"2041";78;"F";2211
"2041";79;"M";1849
"2041";79;"F";2254
"2041";80;"M";1748
"2041";80;"F";2211
"2041";81;"M";1647
"2041";81;"F";2153
"2041";82;"M";1526
"2041";82;"F";2089
"2041";83;"M";1481
"2041";83;"F";2080
"2041";84;"M";1399
"2041";84;"F";1918
"2041";85;"M";1301
"2041";85;"F";1853
"2041";86;"M";1172
"2041";86;"F";1866
"2041";87;"M";1122
"2041";87;"F";1624
"2041";88;"M";979
"2041";88;"F";1616
"2041";89;"M";911
"2041";89;"F";1478
"2041";90;"M";820
"2041";90;"F";1396
"2041";91;"M";713
"2041";91;"F";1307
"2041";92;"M";596
"2041";92;"F";1121
"2041";93;"M";498
"2041";93;"F";956
"2041";94;"M";372
"2041";94;"F";799
"2041";95;"M";217
"2041";95;"F";523
"2041";96;"M";163
"2041";96;"F";422
"2041";97;"M";118
"2041";97;"F";322
"2041";98;"M";81
"2041";98;"F";249
"2041";99;"M";137
"2041";99;"F";630
"2042";0;"M";1353
"2042";0;"F";1287
"2042";1;"M";1350
"2042";1;"F";1297
"2042";2;"M";1371
"2042";2;"F";1315
"2042";3;"M";1365
"2042";3;"F";1352
"2042";4;"M";1390
"2042";4;"F";1357
"2042";5;"M";1386
"2042";5;"F";1357
"2042";6;"M";1389
"2042";6;"F";1360
"2042";7;"M";1409
"2042";7;"F";1389
"2042";8;"M";1429
"2042";8;"F";1411
"2042";9;"M";1436
"2042";9;"F";1429
"2042";10;"M";1454
"2042";10;"F";1425
"2042";11;"M";1498
"2042";11;"F";1461
"2042";12;"M";1507
"2042";12;"F";1452
"2042";13;"M";1516
"2042";13;"F";1457
"2042";14;"M";1513
"2042";14;"F";1463
"2042";15;"M";1520
"2042";15;"F";1473
"2042";16;"M";1532
"2042";16;"F";1465
"2042";17;"M";1544
"2042";17;"F";1487
"2042";18;"M";1462
"2042";18;"F";1308
"2042";19;"M";1435
"2042";19;"F";1258
"2042";20;"M";1413
"2042";20;"F";1213
"2042";21;"M";1444
"2042";21;"F";1295
"2042";22;"M";1559
"2042";22;"F";1301
"2042";23;"M";1605
"2042";23;"F";1331
"2042";24;"M";1632
"2042";24;"F";1369
"2042";25;"M";1600
"2042";25;"F";1377
"2042";26;"M";1636
"2042";26;"F";1406
"2042";27;"M";1645
"2042";27;"F";1485
"2042";28;"M";1655
"2042";28;"F";1493
"2042";29;"M";1688
"2042";29;"F";1488
"2042";30;"M";1665
"2042";30;"F";1525
"2042";31;"M";1720
"2042";31;"F";1601
"2042";32;"M";1686
"2042";32;"F";1560
"2042";33;"M";1701
"2042";33;"F";1600
"2042";34;"M";1720
"2042";34;"F";1573
"2042";35;"M";1744
"2042";35;"F";1602
"2042";36;"M";1734
"2042";36;"F";1579
"2042";37;"M";1716
"2042";37;"F";1575
"2042";38;"M";1704
"2042";38;"F";1587
"2042";39;"M";1770
"2042";39;"F";1593
"2042";40;"M";1776
"2042";40;"F";1636
"2042";41;"M";1855
"2042";41;"F";1671
"2042";42;"M";1720
"2042";42;"F";1578
"2042";43;"M";1704
"2042";43;"F";1597
"2042";44;"M";1638
"2042";44;"F";1591
"2042";45;"M";1657
"2042";45;"F";1590
"2042";46;"M";1646
"2042";46;"F";1592
"2042";47;"M";1575
"2042";47;"F";1584
"2042";48;"M";1561
"2042";48;"F";1551
"2042";49;"M";1621
"2042";49;"F";1630
"2042";50;"M";1688
"2042";50;"F";1698
"2042";51;"M";1713
"2042";51;"F";1757
"2042";52;"M";1704
"2042";52;"F";1745
"2042";53;"M";1696
"2042";53;"F";1736
"2042";54;"M";1698
"2042";54;"F";1797
"2042";55;"M";1705
"2042";55;"F";1885
"2042";56;"M";1741
"2042";56;"F";1808
"2042";57;"M";1741
"2042";57;"F";1814
"2042";58;"M";1763
"2042";58;"F";1845
"2042";59;"M";1835
"2042";59;"F";1984
"2042";60;"M";1846
"2042";60;"F";2010
"2042";61;"M";1858
"2042";61;"F";2062
"2042";62;"M";1892
"2042";62;"F";2045
"2042";63;"M";1837
"2042";63;"F";1936
"2042";64;"M";1770
"2042";64;"F";1987
"2042";65;"M";1807
"2042";65;"F";1959
"2042";66;"M";1823
"2042";66;"F";2057
"2042";67;"M";1984
"2042";67;"F";2178
"2042";68;"M";2112
"2042";68;"F";2411
"2042";69;"M";2205
"2042";69;"F";2420
"2042";70;"M";2183
"2042";70;"F";2422
"2042";71;"M";2070
"2042";71;"F";2355
"2042";72;"M";2159
"2042";72;"F";2331
"2042";73;"M";2041
"2042";73;"F";2284
"2042";74;"M";1987
"2042";74;"F";2284
"2042";75;"M";2093
"2042";75;"F";2400
"2042";76;"M";2008
"2042";76;"F";2354
"2042";77;"M";1948
"2042";77;"F";2282
"2042";78;"M";1869
"2042";78;"F";2315
"2042";79;"M";1778
"2042";79;"F";2182
"2042";80;"M";1791
"2042";80;"F";2210
"2042";81;"M";1684
"2042";81;"F";2158
"2042";82;"M";1587
"2042";82;"F";2102
"2042";83;"M";1457
"2042";83;"F";2020
"2042";84;"M";1401
"2042";84;"F";2008
"2042";85;"M";1313
"2042";85;"F";1838
"2042";86;"M";1190
"2042";86;"F";1766
"2042";87;"M";1085
"2042";87;"F";1748
"2042";88;"M";1020
"2042";88;"F";1510
"2042";89;"M";878
"2042";89;"F";1491
"2042";90;"M";799
"2042";90;"F";1368
"2042";91;"M";699
"2042";91;"F";1263
"2042";92;"M";599
"2042";92;"F";1159
"2042";93;"M";500
"2042";93;"F";966
"2042";94;"M";398
"2042";94;"F";819
"2042";95;"M";295
"2042";95;"F";673
"2042";96;"M";165
"2042";96;"F";427
"2042";97;"M";123
"2042";97;"F";342
"2042";98;"M";84
"2042";98;"F";261
"2042";99;"M";145
"2042";99;"F";644
"2043";0;"M";1347
"2043";0;"F";1281
"2043";1;"M";1345
"2043";1;"F";1292
"2043";2;"M";1368
"2043";2;"F";1312
"2043";3;"M";1363
"2043";3;"F";1350
"2043";4;"M";1389
"2043";4;"F";1356
"2043";5;"M";1387
"2043";5;"F";1358
"2043";6;"M";1391
"2043";6;"F";1362
"2043";7;"M";1411
"2043";7;"F";1391
"2043";8;"M";1432
"2043";8;"F";1414
"2043";9;"M";1438
"2043";9;"F";1432
"2043";10;"M";1457
"2043";10;"F";1428
"2043";11;"M";1501
"2043";11;"F";1463
"2043";12;"M";1519
"2043";12;"F";1462
"2043";13;"M";1526
"2043";13;"F";1466
"2043";14;"M";1521
"2043";14;"F";1469
"2043";15;"M";1526
"2043";15;"F";1477
"2043";16;"M";1535
"2043";16;"F";1467
"2043";17;"M";1544
"2043";17;"F";1485
"2043";18;"M";1460
"2043";18;"F";1303
"2043";19;"M";1434
"2043";19;"F";1254
"2043";20;"M";1406
"2043";20;"F";1205
"2043";21;"M";1416
"2043";21;"F";1262
"2043";22;"M";1511
"2043";22;"F";1255
"2043";23;"M";1581
"2043";23;"F";1316
"2043";24;"M";1609
"2043";24;"F";1330
"2043";25;"M";1578
"2043";25;"F";1335
"2043";26;"M";1577
"2043";26;"F";1393
"2043";27;"M";1614
"2043";27;"F";1438
"2043";28;"M";1637
"2043";28;"F";1508
"2043";29;"M";1650
"2043";29;"F";1486
"2043";30;"M";1681
"2043";30;"F";1490
"2043";31;"M";1674
"2043";31;"F";1577
"2043";32;"M";1735
"2043";32;"F";1590
"2043";33;"M";1702
"2043";33;"F";1596
"2043";34;"M";1739
"2043";34;"F";1610
"2043";35;"M";1735
"2043";35;"F";1576
"2043";36;"M";1769
"2043";36;"F";1614
"2043";37;"M";1742
"2043";37;"F";1585
"2043";38;"M";1718
"2043";38;"F";1581
"2043";39;"M";1738
"2043";39;"F";1607
"2043";40;"M";1781
"2043";40;"F";1611
"2043";41;"M";1800
"2043";41;"F";1641
"2043";42;"M";1852
"2043";42;"F";1680
"2043";43;"M";1710
"2043";43;"F";1578
"2043";44;"M";1705
"2043";44;"F";1627
"2043";45;"M";1644
"2043";45;"F";1599
"2043";46;"M";1659
"2043";46;"F";1596
"2043";47;"M";1631
"2043";47;"F";1592
"2043";48;"M";1586
"2043";48;"F";1581
"2043";49;"M";1551
"2043";49;"F";1551
"2043";50;"M";1631
"2043";50;"F";1653
"2043";51;"M";1697
"2043";51;"F";1708
"2043";52;"M";1712
"2043";52;"F";1770
"2043";53;"M";1703
"2043";53;"F";1741
"2043";54;"M";1707
"2043";54;"F";1758
"2043";55;"M";1698
"2043";55;"F";1804
"2043";56;"M";1711
"2043";56;"F";1875
"2043";57;"M";1749
"2043";57;"F";1826
"2043";58;"M";1746
"2043";58;"F";1833
"2043";59;"M";1776
"2043";59;"F";1858
"2043";60;"M";1844
"2043";60;"F";2018
"2043";61;"M";1871
"2043";61;"F";2047
"2043";62;"M";1879
"2043";62;"F";2074
"2043";63;"M";1902
"2043";63;"F";2054
"2043";64;"M";1849
"2043";64;"F";1936
"2043";65;"M";1771
"2043";65;"F";2016
"2043";66;"M";1798
"2043";66;"F";1965
"2043";67;"M";1829
"2043";67;"F";2056
"2043";68;"M";1970
"2043";68;"F";2164
"2043";69;"M";2089
"2043";69;"F";2418
"2043";70;"M";2190
"2043";70;"F";2400
"2043";71;"M";2166
"2043";71;"F";2400
"2043";72;"M";2068
"2043";72;"F";2350
"2043";73;"M";2130
"2043";73;"F";2322
"2043";74;"M";1999
"2043";74;"F";2269
"2043";75;"M";1956
"2043";75;"F";2268
"2043";76;"M";2044
"2043";76;"F";2367
"2043";77;"M";1974
"2043";77;"F";2319
"2043";78;"M";1907
"2043";78;"F";2251
"2043";79;"M";1805
"2043";79;"F";2285
"2043";80;"M";1724
"2043";80;"F";2140
"2043";81;"M";1727
"2043";81;"F";2158
"2043";82;"M";1624
"2043";82;"F";2108
"2043";83;"M";1517
"2043";83;"F";2034
"2043";84;"M";1381
"2043";84;"F";1952
"2043";85;"M";1317
"2043";85;"F";1925
"2043";86;"M";1203
"2043";86;"F";1754
"2043";87;"M";1103
"2043";87;"F";1656
"2043";88;"M";988
"2043";88;"F";1625
"2043";89;"M";915
"2043";89;"F";1395
"2043";90;"M";773
"2043";90;"F";1380
"2043";91;"M";682
"2043";91;"F";1237
"2043";92;"M";589
"2043";92;"F";1121
"2043";93;"M";503
"2043";93;"F";998
"2043";94;"M";400
"2043";94;"F";828
"2043";95;"M";316
"2043";95;"F";690
"2043";96;"M";226
"2043";96;"F";549
"2043";97;"M";125
"2043";97;"F";347
"2043";98;"M";88
"2043";98;"F";277
"2043";99;"M";154
"2043";99;"F";664
"2044";0;"M";1339
"2044";0;"F";1274
"2044";1;"M";1339
"2044";1;"F";1286
"2044";2;"M";1363
"2044";2;"F";1308
"2044";3;"M";1361
"2044";3;"F";1348
"2044";4;"M";1388
"2044";4;"F";1355
"2044";5;"M";1387
"2044";5;"F";1357
"2044";6;"M";1392
"2044";6;"F";1363
"2044";7;"M";1413
"2044";7;"F";1393
"2044";8;"M";1434
"2044";8;"F";1416
"2044";9;"M";1441
"2044";9;"F";1435
"2044";10;"M";1460
"2044";10;"F";1431
"2044";11;"M";1504
"2044";11;"F";1466
"2044";12;"M";1521
"2044";12;"F";1464
"2044";13;"M";1538
"2044";13;"F";1476
"2044";14;"M";1532
"2044";14;"F";1478
"2044";15;"M";1534
"2044";15;"F";1483
"2044";16;"M";1541
"2044";16;"F";1470
"2044";17;"M";1548
"2044";17;"F";1486
"2044";18;"M";1460
"2044";18;"F";1301
"2044";19;"M";1431
"2044";19;"F";1250
"2044";20;"M";1404
"2044";20;"F";1201
"2044";21;"M";1409
"2044";21;"F";1253
"2044";22;"M";1481
"2044";22;"F";1222
"2044";23;"M";1532
"2044";23;"F";1270
"2044";24;"M";1585
"2044";24;"F";1315
"2044";25;"M";1555
"2044";25;"F";1298
"2044";26;"M";1553
"2044";26;"F";1353
"2044";27;"M";1558
"2044";27;"F";1425
"2044";28;"M";1606
"2044";28;"F";1461
"2044";29;"M";1632
"2044";29;"F";1501
"2044";30;"M";1644
"2044";30;"F";1487
"2044";31;"M";1691
"2044";31;"F";1543
"2044";32;"M";1690
"2044";32;"F";1566
"2044";33;"M";1750
"2044";33;"F";1627
"2044";34;"M";1739
"2044";34;"F";1606
"2044";35;"M";1754
"2044";35;"F";1612
"2044";36;"M";1760
"2044";36;"F";1588
"2044";37;"M";1777
"2044";37;"F";1621
"2044";38;"M";1744
"2044";38;"F";1591
"2044";39;"M";1753
"2044";39;"F";1601
"2044";40;"M";1750
"2044";40;"F";1624
"2044";41;"M";1805
"2044";41;"F";1617
"2044";42;"M";1797
"2044";42;"F";1650
"2044";43;"M";1840
"2044";43;"F";1680
"2044";44;"M";1712
"2044";44;"F";1608
"2044";45;"M";1712
"2044";45;"F";1635
"2044";46;"M";1647
"2044";46;"F";1604
"2044";47;"M";1645
"2044";47;"F";1595
"2044";48;"M";1643
"2044";48;"F";1589
"2044";49;"M";1576
"2044";49;"F";1580
"2044";50;"M";1561
"2044";50;"F";1572
"2044";51;"M";1639
"2044";51;"F";1664
"2044";52;"M";1695
"2044";52;"F";1721
"2044";53;"M";1712
"2044";53;"F";1765
"2044";54;"M";1714
"2044";54;"F";1763
"2044";55;"M";1707
"2044";55;"F";1766
"2044";56;"M";1704
"2044";56;"F";1795
"2044";57;"M";1720
"2044";57;"F";1893
"2044";58;"M";1755
"2044";58;"F";1845
"2044";59;"M";1760
"2044";59;"F";1847
"2044";60;"M";1784
"2044";60;"F";1892
"2044";61;"M";1869
"2044";61;"F";2055
"2044";62;"M";1892
"2044";62;"F";2059
"2044";63;"M";1892
"2044";63;"F";2086
"2044";64;"M";1913
"2044";64;"F";2053
"2044";65;"M";1848
"2044";65;"F";1965
"2044";66;"M";1764
"2044";66;"F";2022
"2044";67;"M";1804
"2044";67;"F";1965
"2044";68;"M";1818
"2044";68;"F";2044
"2044";69;"M";1949
"2044";69;"F";2172
"2044";70;"M";2076
"2044";70;"F";2398
"2044";71;"M";2174
"2044";71;"F";2380
"2044";72;"M";2163
"2044";72;"F";2396
"2044";73;"M";2042
"2044";73;"F";2341
"2044";74;"M";2088
"2044";74;"F";2307
"2044";75;"M";1968
"2044";75;"F";2255
"2044";76;"M";1911
"2044";76;"F";2239
"2044";77;"M";2010
"2044";77;"F";2332
"2044";78;"M";1933
"2044";78;"F";2288
"2044";79;"M";1843
"2044";79;"F";2223
"2044";80;"M";1751
"2044";80;"F";2242
"2044";81;"M";1664
"2044";81;"F";2091
"2044";82;"M";1667
"2044";82;"F";2109
"2044";83;"M";1554
"2044";83;"F";2040
"2044";84;"M";1439
"2044";84;"F";1966
"2044";85;"M";1299
"2044";85;"F";1873
"2044";86;"M";1208
"2044";86;"F";1837
"2044";87;"M";1116
"2044";87;"F";1645
"2044";88;"M";1004
"2044";88;"F";1540
"2044";89;"M";888
"2044";89;"F";1500
"2044";90;"M";805
"2044";90;"F";1292
"2044";91;"M";661
"2044";91;"F";1249
"2044";92;"M";575
"2044";92;"F";1098
"2044";93;"M";495
"2044";93;"F";967
"2044";94;"M";403
"2044";94;"F";856
"2044";95;"M";319
"2044";95;"F";698
"2044";96;"M";242
"2044";96;"F";564
"2044";97;"M";171
"2044";97;"F";446
"2044";98;"M";90
"2044";98;"F";281
"2044";99;"M";163
"2044";99;"F";692
"2045";0;"M";1331
"2045";0;"F";1265
"2045";1;"M";1332
"2045";1;"F";1279
"2045";2;"M";1358
"2045";2;"F";1302
"2045";3;"M";1356
"2045";3;"F";1344
"2045";4;"M";1385
"2045";4;"F";1353
"2045";5;"M";1386
"2045";5;"F";1356
"2045";6;"M";1392
"2045";6;"F";1362
"2045";7;"M";1414
"2045";7;"F";1394
"2045";8;"M";1436
"2045";8;"F";1418
"2045";9;"M";1444
"2045";9;"F";1437
"2045";10;"M";1463
"2045";10;"F";1434
"2045";11;"M";1507
"2045";11;"F";1469
"2045";12;"M";1524
"2045";12;"F";1467
"2045";13;"M";1540
"2045";13;"F";1478
"2045";14;"M";1543
"2045";14;"F";1489
"2045";15;"M";1545
"2045";15;"F";1493
"2045";16;"M";1549
"2045";16;"F";1477
"2045";17;"M";1554
"2045";17;"F";1490
"2045";18;"M";1463
"2045";18;"F";1302
"2045";19;"M";1432
"2045";19;"F";1248
"2045";20;"M";1402
"2045";20;"F";1198
"2045";21;"M";1407
"2045";21;"F";1250
"2045";22;"M";1473
"2045";22;"F";1213
"2045";23;"M";1501
"2045";23;"F";1236
"2045";24;"M";1536
"2045";24;"F";1269
"2045";25;"M";1532
"2045";25;"F";1283
"2045";26;"M";1531
"2045";26;"F";1316
"2045";27;"M";1534
"2045";27;"F";1385
"2045";28;"M";1552
"2045";28;"F";1447
"2045";29;"M";1601
"2045";29;"F";1454
"2045";30;"M";1626
"2045";30;"F";1502
"2045";31;"M";1654
"2045";31;"F";1539
"2045";32;"M";1706
"2045";32;"F";1533
"2045";33;"M";1706
"2045";33;"F";1602
"2045";34;"M";1788
"2045";34;"F";1637
"2045";35;"M";1754
"2045";35;"F";1608
"2045";36;"M";1780
"2045";36;"F";1624
"2045";37;"M";1767
"2045";37;"F";1594
"2045";38;"M";1779
"2045";38;"F";1627
"2045";39;"M";1779
"2045";39;"F";1611
"2045";40;"M";1765
"2045";40;"F";1619
"2045";41;"M";1774
"2045";41;"F";1630
"2045";42;"M";1801
"2045";42;"F";1627
"2045";43;"M";1786
"2045";43;"F";1650
"2045";44;"M";1841
"2045";44;"F";1710
"2045";45;"M";1719
"2045";45;"F";1616
"2045";46;"M";1714
"2045";46;"F";1640
"2045";47;"M";1633
"2045";47;"F";1604
"2045";48;"M";1657
"2045";48;"F";1593
"2045";49;"M";1632
"2045";49;"F";1589
"2045";50;"M";1585
"2045";50;"F";1601
"2045";51;"M";1569
"2045";51;"F";1583
"2045";52;"M";1639
"2045";52;"F";1676
"2045";53;"M";1694
"2045";53;"F";1717
"2045";54;"M";1722
"2045";54;"F";1787
"2045";55;"M";1715
"2045";55;"F";1771
"2045";56;"M";1713
"2045";56;"F";1757
"2045";57;"M";1713
"2045";57;"F";1813
"2045";58;"M";1727
"2045";58;"F";1912
"2045";59;"M";1770
"2045";59;"F";1860
"2045";60;"M";1770
"2045";60;"F";1882
"2045";61;"M";1808
"2045";61;"F";1928
"2045";62;"M";1890
"2045";62;"F";2068
"2045";63;"M";1904
"2045";63;"F";2070
"2045";64;"M";1906
"2045";64;"F";2086
"2045";65;"M";1912
"2045";65;"F";2082
"2045";66;"M";1841
"2045";66;"F";1971
"2045";67;"M";1771
"2045";67;"F";2022
"2045";68;"M";1792
"2045";68;"F";1953
"2045";69;"M";1800
"2045";69;"F";2051
"2045";70;"M";1939
"2045";70;"F";2155
"2045";71;"M";2062
"2045";71;"F";2377
"2045";72;"M";2171
"2045";72;"F";2376
"2045";73;"M";2137
"2045";73;"F";2387
"2045";74;"M";2003
"2045";74;"F";2327
"2045";75;"M";2056
"2045";75;"F";2292
"2045";76;"M";1924
"2045";76;"F";2226
"2045";77;"M";1882
"2045";77;"F";2207
"2045";78;"M";1969
"2045";78;"F";2301
"2045";79;"M";1869
"2045";79;"F";2259
"2045";80;"M";1789
"2045";80;"F";2183
"2045";81;"M";1691
"2045";81;"F";2191
"2045";82;"M";1608
"2045";82;"F";2044
"2045";83;"M";1595
"2045";83;"F";2043
"2045";84;"M";1475
"2045";84;"F";1974
"2045";85;"M";1355
"2045";85;"F";1888
"2045";86;"M";1194
"2045";86;"F";1790
"2045";87;"M";1122
"2045";87;"F";1725
"2045";88;"M";1018
"2045";88;"F";1532
"2045";89;"M";903
"2045";89;"F";1422
"2045";90;"M";782
"2045";90;"F";1389
"2045";91;"M";688
"2045";91;"F";1170
"2045";92;"M";558
"2045";92;"F";1109
"2045";93;"M";484
"2045";93;"F";947
"2045";94;"M";397
"2045";94;"F";829
"2045";95;"M";322
"2045";95;"F";721
"2045";96;"M";244
"2045";96;"F";571
"2045";97;"M";183
"2045";97;"F";459
"2045";98;"M";123
"2045";98;"F";362
"2045";99;"M";170
"2045";99;"F";717
"2046";0;"M";1321
"2046";0;"F";1256
"2046";1;"M";1323
"2046";1;"F";1271
"2046";2;"M";1350
"2046";2;"F";1295
"2046";3;"M";1350
"2046";3;"F";1338
"2046";4;"M";1381
"2046";4;"F";1349
"2046";5;"M";1383
"2046";5;"F";1354
"2046";6;"M";1390
"2046";6;"F";1362
"2046";7;"M";1414
"2046";7;"F";1394
"2046";8;"M";1437
"2046";8;"F";1419
"2046";9;"M";1446
"2046";9;"F";1439
"2046";10;"M";1466
"2046";10;"F";1436
"2046";11;"M";1511
"2046";11;"F";1472
"2046";12;"M";1528
"2046";12;"F";1470
"2046";13;"M";1544
"2046";13;"F";1481
"2046";14;"M";1546
"2046";14;"F";1491
"2046";15;"M";1556
"2046";15;"F";1503
"2046";16;"M";1560
"2046";16;"F";1486
"2046";17;"M";1562
"2046";17;"F";1497
"2046";18;"M";1469
"2046";18;"F";1306
"2046";19;"M";1435
"2046";19;"F";1249
"2046";20;"M";1402
"2046";20;"F";1196
"2046";21;"M";1405
"2046";21;"F";1245
"2046";22;"M";1471
"2046";22;"F";1210
"2046";23;"M";1494
"2046";23;"F";1228
"2046";24;"M";1505
"2046";24;"F";1235
"2046";25;"M";1485
"2046";25;"F";1238
"2046";26;"M";1508
"2046";26;"F";1302
"2046";27;"M";1511
"2046";27;"F";1348
"2046";28;"M";1527
"2046";28;"F";1408
"2046";29;"M";1548
"2046";29;"F";1439
"2046";30;"M";1596
"2046";30;"F";1456
"2046";31;"M";1637
"2046";31;"F";1554
"2046";32;"M";1670
"2046";32;"F";1529
"2046";33;"M";1722
"2046";33;"F";1570
"2046";34;"M";1743
"2046";34;"F";1612
"2046";35;"M";1802
"2046";35;"F";1639
"2046";36;"M";1779
"2046";36;"F";1621
"2046";37;"M";1788
"2046";37;"F";1630
"2046";38;"M";1769
"2046";38;"F";1600
"2046";39;"M";1816
"2046";39;"F";1647
"2046";40;"M";1792
"2046";40;"F";1629
"2046";41;"M";1789
"2046";41;"F";1624
"2046";42;"M";1772
"2046";42;"F";1639
"2046";43;"M";1789
"2046";43;"F";1627
